id,title,artist,bpm,category,version,releaseDate,isNew,isLocked,sheetCount,dxdata,divingFish,maichart
君の知らない物語,お願いマッスル,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11184,Virtual to LIVE,にじさんじ,156,POPS＆アニメ,maimai でらっくす Splash,,false,false,5,true,true,true
君の知らない物語,命に嫌われている,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,アンクローズ・ヒューマン,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,乙女解剖,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,絶え間なく藍色,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,ガランド,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,とりあえずアナタがいなくなるまえに,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,明星ギャラクティカ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,絶対にチョコミントを食べるアオイチャン,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,デリヘル呼んだら君が来た,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,ベノム,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,マネマネサイコトロピック,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,劣等上等,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,アスノヨゾラ哨戒班,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,悪戯センセーション,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11200,Paranoia,DiGiTAL WiNG feat. 花たん,150,東方Project,maimai でらっくす Splash,,false,false,8,true,true,true
君の知らない物語,絡繰りドール,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,物凄いヴァイブスで魔理沙が物凄いラップ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11204,Sweet Requiem,REDALiCE & aran,190,東方Project,maimai でらっくす Splash,,false,false,4,true,true,true
11205,Dive into The Sky ～initialized～,A-One,165,東方Project,maimai でらっくす Splash,,false,false,4,true,true,true
11206,BATTLE NO.1,TANO*C Sound Team,200,ゲーム＆バラエティ,maimai でらっくす Splash,,false,false,4,true,true,true
11207,Ether Strike,Akira Complex,156,ゲーム＆バラエティ,maimai でらっくす Splash,,false,false,4,true,true,true
11208,Cyaegha,USAO,200,ゲーム＆バラエティ,maimai でらっくす Splash,,false,false,4,true,true,true
11209,Grievous Lady,Team Grimoire vs Laur,210,ゲーム＆バラエティ,maimai でらっくす Splash,,false,false,4,true,true,true
11210,c.s.q.n.,Aoi,174,ゲーム＆バラエティ,maimai でらっくす Splash,,false,false,4,true,true,true
君の知らない物語,カラッポ・ノンフィクション,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11212,emomomo,Ras,145,ゲーム＆バラエティ,maimai でらっくす Splash,,false,false,4,true,true,true
11213,Arty Party,yaseta,180,ゲーム＆バラエティ,maimai でらっくす Splash,,false,false,4,true,true,true
11214,Jörqer,owl＊tree feat.yu＊tree,98,maimai,maimai でらっくす Splash,,false,false,4,true,true,true
11215,"Sqlupp (Camellia's ""Sqleipd*Hiytex"" Remix)",owl＊tree Remixed by Camellia,154,maimai,maimai でらっくす Splash,,false,false,4,true,true,true
11216,felys -final remix-,onoken,180,ゲーム＆バラエティ,maimai でらっくす Splash,,false,false,4,true,true,true
Pretender,Pretender,Official髭男dism,92,POPS＆アニメ,,,false,false,4,true,false,true
君の知らない物語,自傷無色,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11219,Prismatic,CielArc,180,東方Project,maimai でらっくす Splash,,false,false,4,true,true,true
君の知らない物語,"≠彡""/了→",supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11222,BREaK! BREaK! BREaK!,HiTECH NINJA vs Cranky,165,宴会場,maimai でらっくす Splash,,false,false,1,true,true,true
11223,Heavenly Blast,xi,234,maimai,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11224,Paradisoda,魂音泉,135,maimai,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11225,VANTABLACK RAVER,DIVELA feat.桐谷こむぎ,170,maimai,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,時計の国のジェミニ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11227,Xenovcipher,Juggernaut.,210,maimai,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,星めぐり、果ての君へ。,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,スローアライズ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,チエルカ／エソテリカ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,生命不詳,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11232,Never Give Up!,nanobii,171,maimai,maimai でらっくす UNiVERSE,,false,false,5,true,true,true
11233,Starry Colors,BlackY feat. Risa Yuzuki,177,maimai,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,ほしぞらスペクタクル,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
VIIIbit Explorer,VIIIbit Explorer,Lime,188,maimai,maimai でらっくす FESTiVAL,,false,false,8,true,true,true
11236,Last Samurai,Street,57,maimai,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,蒼穹舞楽,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11238,AMABIE,OSTER project,190,maimai,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
チルノのパーフェクトさんすう教室　⑨周年バージョン,オーケー？　オーライ！,IOSYSと愉快な⑨周年フレンズ,175,東方Project,maimai MURASAKi PLUS,,false,false,8,true,true,true
君の知らない物語,サヨナラフリーウェイ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,単一指向性オーバーブルーム,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,みなえをチェック！,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,ハジマリノピアノ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11246,BOUNCE & DANCE,IOSYS TRAX,135,オンゲキ＆CHUNITHM,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11247,Kiss Me Kiss,曲：大畑拓也／歌：bitter flavor [桜井 春菜(CV：近藤 玲奈)、早乙女 彩華(CV：中島 唯)],140,オンゲキ＆CHUNITHM,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11248,MEGATON BLAST,BlackY vs. Yooh,194,オンゲキ＆CHUNITHM,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11249,Splash Dance!!,曲：Q-MHz／歌：オンゲキシューターズ,155,オンゲキ＆CHUNITHM,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,インフェルノ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,冬のこもりうた,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
God knows...,God knows...,涼宮ハルヒ（CV.平野 綾） TVアニメ「涼宮ハルヒの憂鬱」,150,POPS＆アニメ,,,false,false,5,true,false,true
君の知らない物語,おジャ魔女カーニバル!!,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,秒針を噛む,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11255,タケモトピアノCMソング,タケモトピアノCM,122,POPS＆アニメ,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,乙女のルートはひとつじゃない！,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,ビックカメラのテーマソング,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,電話革命ナイセン,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
Shiny Smily Story,Shiny Smily Story,hololive IDOL PROJECT,168,POPS＆アニメ,,,false,false,4,true,false,true
君の知らない物語,ネガティブ進化論,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,雨とペトラ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,永遠にゲームで対戦したいキリタン,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11263,KING,Kanaria,166,niconico＆ボーカロイド,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,幽霊東京,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11265,Alice in 冷凍庫,Orangestar,176,niconico＆ボーカロイド,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,キラメキ居残り大戦争,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,ディカディズム,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,猫猫的宇宙論,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11269,ラットが死んだnew words,P.I.N.A.,146,niconico＆ボーカロイド,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,阿吽のビーツ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,再会,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,約束,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,トラフィック・ジャム,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,アルティメットセンパイ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,ロストワードクロニカル,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,今、誰が為のかがり火へ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11277,Melody！,あ～るの～と（いえろ～ぜぶら）,175,東方Project,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,下克上々,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,ハウリング,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,トランスダンスアナーキー,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11281,Re：End of a Dream,uma vs. モリモリあつし,212,ゲーム＆バラエティ,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,もぺもぺ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11283,Sound Chimera,Laur,190,ゲーム＆バラエティ,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11284,CO5M1C R4ILR0AD,kanone,155,ゲーム＆バラエティ,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11285,MAKE IT FUNKY NOW,DOT96,146,ゲーム＆バラエティ,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11286,Rush-More,litmus*,160,ゲーム＆バラエティ,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11287,Strange Bar,Laur,110,ゲーム＆バラエティ,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11288,Big Daddy,USAO,190,ゲーム＆バラエティ,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,ベースラインやってる？笑,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11290,ALiVE,REDALiCE,170,ゲーム＆バラエティ,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11291,ヒミツCULT,t+pazolite,190,ゲーム＆バラエティ,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11292,MEGATON KICK,DJ Myosuke,200,ゲーム＆バラエティ,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11293,LOSE CONTROL,Massive New Krew,150,ゲーム＆バラエティ,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,宿星審判,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,脳天直撃,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11296,とびだせ！TO THE COSMIC!!,t+pazolite feat. しゃま(CV:種﨑 敦美) & みるく(CV:伊藤 あすか),185,maimai,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,噛み係,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,トリアージ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11299,NAGAREBOSHI☆ROCKET,梅干茶漬け,216,maimai,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11300,U&iVERSE -銀河鸞翔-,Kai VS 大国奏音 VS 水野健治,140,maimai,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,華の集落、秋のお届け,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11302,BLACK SWAN,ぺのれり,201,maimai,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,星詠みとデスペラード,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11304,Round Round Spinning Around,Nhato,175,maimai,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11305,Alcyone,PRASTIK DANCEFLOOR,176,maimai,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11306,Raven Emperor,Kobaryo,205,maimai,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11307,Yorugao,An & Ryunosuke Kudo,182,maimai,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,ヨミビトシラズ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11309,前衛的Landscape,HiTECH NINJA feat. RANASOL,153,maimai,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11310,Trick tear,しーけー,222,maimai,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,躯樹の墓守,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,ぱくぱく☆がーる,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11313,No Limit RED Force,曲：本多友紀（Arte Refact）／歌：オンゲキシューターズ,146,オンゲキ＆CHUNITHM,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11314,LiftOff,MAYA AKAI,137,オンゲキ＆CHUNITHM,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11315,Falsum Atlantis.,kanone,160,オンゲキ＆CHUNITHM,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11316,We Are Us,舞ヶ原シンセ研究会,145,オンゲキ＆CHUNITHM,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11317,Limits,舞ヶ原シンセ研究会,140,オンゲキ＆CHUNITHM,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,スピカの天秤,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,ハードコア・シンドローム,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,夜に駆ける,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,うっせぇわ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
Shooting Stars,Shooting Stars,クレシェンドブルー [最上静香 (CV.田所あずさ)、北上麗花 (CV.平山笑美)、北沢志保 (CV.雨宮 天)、野々原 茜 (CV.小笠原早紀)、箱崎星梨花 (CV.麻倉もも)],150,POPS＆アニメ,,,false,false,4,true,false,true
MOON NIGHTのせいにして,MOON NIGHTのせいにして,"DRAMATIC STARS [天道 輝 (CV.仲村宗悟), 桜庭 薫 (CV.内田雄馬), 柏木 翼 (CV.八代 拓)]",141,POPS＆アニメ,,,false,false,4,true,false,true
君の知らない物語,テレキャスタービーボーイ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,僕は空気が嫁ない,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,デッドマンズバラッド,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,イヤホンロマンス,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,竹,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,スーパーシンメトリー,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11333,Southern Cross,403,171,ゲーム＆バラエティ,maimai でらっくす UNiVERSE,,false,false,5,true,true,true
11334,Upshift,s-don as Iriss-Frantzz,155,ゲーム＆バラエティ,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11335,MOBILYS,Dachs,144,ゲーム＆バラエティ,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,ドラゴンエネルギー,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,セカイはまだ始まってすらいない,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11340,Sweets Time,SYNC.ART'S feat. 3L,150,東方Project,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,紅星ミゼラブル～廃憶編,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,幻想に咲いた花,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,マツヨイナイトバグ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,ポッピンキャンディ☆フィーバー！,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,どぅーまいべすと！,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,春を告げる,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,泥の分際で私だけの大切を奪おうだなんて,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
VOLTAGE,VOLTAGE,Rain Drops,194,POPS＆アニメ,,,false,false,4,true,false,true
君の知らない物語,失敗作少女,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,悪魔の踊り方,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,ノイローゼ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
Seize The Day,Seize The Day,亜咲花,122,POPS＆アニメ,,,false,false,4,true,false,true
君の知らない物語,グッバイ宣言,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,春嵐,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,ラグトレイン,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
なだめスかし Negotiation（TVsize）,なだめスかし Negotiation（TVsize）,鹿乃と宇崎ちゃん,150,POPS＆アニメ,,,false,false,4,true,false,true
君の知らない物語,インドア系ならトラックメイカー,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,アカツキアライヴァル,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,リモコン,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11361,on the rocks,OSTER project,150,niconico＆ボーカロイド,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
11362,響け！CHIREI MY WAY!,森羅万象,181,東方Project,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,神々が恋した幻想郷,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11364,Lia=Fail,Team Grimoire,186,maimai,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,アンビバレンス,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
veil,veil,須田景凪,150,POPS＆アニメ,,,false,false,4,true,false,true
君の知らない物語,廻廻奇譚,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,さんさーら！,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,アイドル新鋭隊,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11372,needLe,DECO*27 / 初音ミク / Leo/need「プロジェクトセカイ カラフルステージ！ feat. 初音ミク」,190,niconico＆ボーカロイド,maimai でらっくす PRiSM,,false,false,4,true,true,true
君の知らない物語,ヒステリックナイトガール,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11374,GIGANTØMAKHIA,BlackYooh vs. siromaru,190,maimai,maimai でらっくす UNiVERSE,,false,false,4,true,true,true
君の知らない物語,ミルキースター・シューティングスター,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,ｉｓｏｐｈｏｔｅ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,パラマウント☆ショータイム！！,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11378,Strive against fate,Noah,209,maimai,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
11379,sølips,rintaro soma,199,maimai,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
君の知らない物語,パーフェクション,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,デーモンベット,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11382,HECATONCHEIR,Yuta Imai,155,maimai,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
11383,Irresistible,MK,157,maimai,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
11384,HAGAKIRI,Masayoshi Iimori,172,maimai,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
11385,N3V3R G3T OV3R,C-Show,128,maimai,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
11386,Swift Swing,Laur,150,maimai,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
君の知らない物語,星空パーティーチューン,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,チューリングの跡,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11389,Sage,かめりあ,145,maimai,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
11390,OTOGEMA,ビートまりお,145,maimai,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
11391,WiPE OUT MEMORIES,t+pazolite,210,maimai,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
11392,Metamorphosism,削除,144,maimai,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
君の知らない物語,白花の天使,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11394,World's end loneliness,打打だいず,205,maimai,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
11395,Jouez Avec Moi?,Retropolitaliens (Ms.+駄々子),162,maimai,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
君の知らない物語,テリトリーバトル,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11398,"Good bye, Merry-Go-Round.",Yooh,185,オンゲキ＆CHUNITHM,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
君の知らない物語,ツクヨミステップ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11400,folern,ぬゆり,200,オンゲキ＆CHUNITHM,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
君の知らない物語,コスモポップファンクラブ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,撩乱乙女†無双劇,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11404,See The Light,anubasu-anubasu,150,オンゲキ＆CHUNITHM,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
君の知らない物語,エータ・ベータ・イータ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,愛のシュプリーム！,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,くらべられっ子,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,あの世行きのバスに乗ってさらば。,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,うまぴょい伝説,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,ヴァンパイア,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,エンヴィーベイビー,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,初音天地開闢神話,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11413,Armageddon,LeaF,210,東方Project,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
11415,Dreadnought,Mastermind(xi+nora2r),192,ゲーム＆バラエティ,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
11418,enchanted love,linear ring,95,ゲーム＆バラエティ,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
11419,Caterpillar Song,Bitplane feat. 葉月ゆら,90,ゲーム＆バラエティ,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
Photon Melodies,Photon Melodies,Photon Maiden,128,POPS＆アニメ,,,false,false,4,true,false,true
君の知らない物語,吾輩よ猫であれ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
君の知らない物語,　,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11423,BLUE ZONE,Tatsh x NAOKI,168,ゲーム＆バラエティ,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
11424,Estahv,Feryquitous,191,ゲーム＆バラエティ,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
11425,First Dance,削除,174,ゲーム＆バラエティ,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
11426,Mjölnir,xi,222,ゲーム＆バラエティ,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
11427,Define,Zekk,175,ゲーム＆バラエティ,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
11428,BANG!,Shoichiro Hirata feat.Sana,128,ゲーム＆バラエティ,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
11429,Love's Theme of BADASS ～バッド・アス 愛のテーマ～,Hommarju,202,ゲーム＆バラエティ,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
君の知らない物語,オントロジー,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
剣を抜け！GCCX MAX,剣を抜け！GCCX MAX,メッセメッセクラブ,96,POPS＆アニメ,,,false,false,4,true,false,true
11432,Princess♂,TOPHAMHAT-KYO,92,POPS＆アニメ,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
君の知らない物語,ヒトガタ,supercell「化物語」,181,POPS＆アニメ,maimai,,false,false,8,true,true,true
11434,Spring of Dreams,3L (NJK Record),153,東方Project,maimai でらっくす FESTiVAL,,false,false,4,true,true,true
